OVERALL_RATING,POTENTIAL,VALUE,WAGE,HEIGHT,KIT_NUMBER,WEAK_FOOT,SKILL_MOVES,RELEASE_CLAUSE,POSITION,ATTACKING,SKILL,MOVEMENT,POWER,MENTALITY,DEFENDING,GOALKEEPING,AGE,PREFERRED_FOOT_Left,PREFERRED_FOOT_Right
61,73,675.0,2.0,189,20,2,1,1.4,GK,13,18,42,40,20,14,61,21,False,True
53,67,220.0,950.0,179,30,3,3,523.0,LM,44,48,66,49,48,48,9,20,True,False
54,63,230.0,500.0,177,25,4,3,403.0,LM,48,49,63,50,44,44,12,20,True,False
63,74,1.0,2.0,162,25,5,3,1.7,RB,51,58,78,59,53,60,12,21,False,True
73,83,6.0,12.0,193,14,3,2,13.2,CB,49,47,55,59,53,74,12,21,True,False
62,76,800.0,500.0,189,22,3,1,1.5,GK,15,26,40,40,26,11,62,18,False,True
59,72,500.0,600.0,184,4,3,2,1.2,LB,45,44,62,56,49,58,9,19,True,False
69,77,3.2,6.0,184,11,4,4,5.8,ST,66,60,79,69,54,25,13,23,False,True
71,80,4.2,9.0,183,20,3,4,7.1,CAM,62,70,72,66,63,46,11,23,True,False
68,79,2.6,14.0,179,55,3,3,4.9,CDM,55,60,64,58,61,64,8,22,False,True
50,61,90.0,750.0,188,42,2,2,176.0,CB,31,30,54,49,39,51,12,21,False,True
70,74,2.1,6.0,193,2,3,2,3.5,CB,47,37,62,67,49,70,8,25,False,True
54,72,250.0,500.0,177,25,4,2,594.0,LWB,47,45,68,49,46,48,12,20,True,False
61,74,750.0,1.0,180,5,3,2,1.6,LWB,41,51,70,54,50,57,11,20,True,False
70,75,2.4,8.0,184,8,4,3,3.8,CM,55,65,73,65,65,63,8,24,False,True
59,73,525.0,500.0,189,9,3,2,0.0,ST,48,47,62,63,50,19,13,19,False,True
55,78,375.0,500.0,181,21,5,3,938.0,RWB,45,50,62,52,50,52,7,18,False,True
62,78,975.0,1.0,180,26,3,2,0.0,LWB,53,53,72,56,52,54,9,20,True,False
61,76,750.0,600.0,190,40,3,3,1.6,CAM,49,57,59,52,53,40,12,20,False,True
65,79,1.7,3.0,190,36,2,2,4.3,ST,56,54,72,69,52,25,12,20,False,True
71,81,3.6,6.0,190,19,2,1,0.0,GK,22,31,49,45,35,19,70,23,False,True
57,77,400.0,500.0,184,40,2,1,1.0,GK,12,11,40,35,17,9,58,18,False,True
63,73,1.0,2.0,186,42,2,2,2.2,CB,40,39,54,53,45,68,10,22,False,True
69,69,1.5,6.0,178,13,3,4,2.2,LM,62,63,78,67,56,33,11,29,False,True
64,64,600.0,2.0,179,10,3,3,930.0,ST,60,62,70,64,58,26,11,29,False,True
62,68,500.0,950.0,182,26,3,1,875.0,GK,15,17,40,41,23,12,62,25,False,True
68,75,2.3,3.0,174,28,3,2,3.9,RB,46,54,74,55,53,64,11,22,False,True
55,60,150.0,750.0,180,27,3,1,274.0,GK,13,13,57,43,20,16,54,21,False,True
70,79,3.6,3.0,175,30,3,3,0.0,CF,64,63,79,65,53,19,9,22,True,False
73,82,6.5,7.0,186,3,3,2,11.7,LB,53,53,69,60,57,73,10,24,True,False
64,78,1.3,600.0,185,31,3,2,2.8,CB,47,42,63,52,49,65,12,19,False,True
66,75,1.8,3.0,186,8,4,2,2.8,CDM,52,65,72,73,64,63,9,22,True,False
71,80,4.0,16.0,183,18,3,3,8.4,LW,65,70,76,66,59,39,12,20,False,True
64,70,850.0,2.0,176,21,2,3,1.5,CDM,61,63,68,60,60,63,11,24,False,True
65,74,1.6,6.0,176,28,4,3,3.7,LM,57,62,68,56,55,51,12,23,True,False
67,82,2.4,7.0,183,19,3,3,0.0,ST,57,53,67,62,53,23,12,21,False,True
60,71,500.0,500.0,191,32,3,2,1.2,CB,37,38,62,54,45,59,11,21,False,True
61,76,775.0,4.0,170,35,3,3,2.0,CAM,51,54,60,55,55,47,9,20,False,True
59,68,0.0,0.0,180,,3,2,0.0,RW,52,47,66,54,45,16,11,20,False,True
68,76,2.6,7.0,174,38,2,2,5.2,LB,47,57,75,53,54,66,11,23,True,False
66,77,1.8,8.0,182,88,2,3,3.8,LB,59,59,73,66,58,63,12,20,True,False
65,74,1.6,2.0,183,24,2,2,3.1,ST,60,52,70,65,49,19,11,23,False,True
63,80,1.2,1.0,183,76,3,2,2.6,ST,60,54,67,60,50,18,10,19,False,True
65,75,1.5,5.0,187,35,4,2,2.9,CB,42,44,62,55,47,66,11,21,True,False
66,78,1.9,1.0,190,4,3,2,3.1,CB,45,49,70,52,50,66,12,22,False,True
65,72,1.4,5.0,174,8,3,2,2.5,CM,52,60,73,56,55,52,9,23,False,True
64,65,625.0,3.0,185,23,3,2,891.0,LB,46,46,68,60,52,62,8,28,False,True
63,73,1.1,1.0,194,9,2,2,1.7,ST,55,49,66,68,48,20,9,21,True,False
64,73,1.3,950.0,177,7,3,3,2.1,RM,55,60,75,63,51,32,11,23,True,False
46,54,100.0,500.0,178,31,3,2,175.0,CM,40,44,50,47,43,44,8,23,False,True
66,71,1.3,1.0,188,19,2,3,2.0,ST,57,52,66,71,56,24,10,23,False,True
60,66,350.0,1.0,191,92,3,2,595.0,CB,37,38,53,60,50,62,11,24,False,True
64,75,1.3,2.0,180,20,3,2,2.0,CM,54,62,63,67,60,62,11,22,True,False
68,77,2.7,5.0,173,27,3,3,4.6,ST,61,59,75,62,55,26,9,21,False,True
62,78,950.0,500.0,185,24,2,2,2.0,CB,39,45,61,50,45,65,9,20,False,True
67,82,2.4,2.0,172,7,3,3,4.5,ST,56,54,83,67,55,32,10,21,False,True
61,72,700.0,1.0,170,21,2,3,1.4,LM,49,55,77,49,45,28,10,20,True,False
60,67,500.0,600.0,179,17,2,2,875.0,CM,50,58,61,64,57,55,10,24,False,True
54,71,275.0,600.0,188,70,2,2,584.0,CB,31,29,49,44,39,57,11,20,False,True
68,74,1.8,4.0,178,29,3,3,2.6,LB,59,59,72,66,58,61,10,25,True,False
60,67,450.0,2.0,180,30,2,2,878.0,LWB,45,43,67,54,47,57,9,21,True,False
57,68,350.0,4.0,177,15,3,3,0.0,CM,49,56,69,56,55,50,9,20,False,True
64,76,1.4,2.0,180,23,3,3,2.7,RW,58,52,71,66,49,20,7,22,False,True
70,73,2.1,7.0,193,11,4,3,4.5,ST,58,54,68,74,63,35,10,26,False,True
64,79,1.4,1.0,178,17,4,3,2.9,LM,53,59,66,59,51,40,10,20,False,True
71,72,2.2,3.0,183,27,3,2,3.2,ST,63,51,69,73,51,20,12,27,False,True
63,71,1.1,2.0,185,28,3,3,1.9,LM,57,45,74,64,44,18,11,23,False,True
65,76,1.6,2.0,180,20,3,3,2.5,ST,58,60,74,66,51,17,12,22,False,True
76,76,8.0,12.0,178,11,2,4,12.8,LM,70,71,79,69,71,20,11,28,False,True
64,76,1.4,500.0,179,55,4,3,3.4,ST,57,58,79,58,48,19,19,20,False,True
59,73,525.0,4.0,182,8,3,3,0.0,CAM,50,56,64,45,44,30,13,20,False,True
68,73,1.6,500.0,179,31,3,2,3.6,CB,43,41,59,56,48,67,11,24,False,True
61,71,725.0,5.0,179,38,3,2,1.5,ST,55,51,65,60,47,23,9,20,False,True
68,71,1.6,4.0,183,10,3,3,2.5,LM,55,69,78,61,52,27,10,24,False,True
67,76,2.1,2.0,174,8,3,2,4.1,CDM,54,56,68,63,61,66,10,21,False,True
70,73,2.2,10.0,179,19,4,3,4.6,LW,59,68,79,64,56,38,12,25,False,True
69,79,2.9,2.0,184,25,3,2,4.2,LB,50,52,69,55,55,62,13,21,True,False
59,78,575.0,900.0,178,29,3,3,1.4,ST,54,47,65,55,51,23,9,19,False,True
66,69,1.2,3.0,163,26,3,3,1.9,LM,59,59,75,66,51,36,11,25,True,False
60,73,600.0,2.0,191,80,3,2,1.2,ST,56,50,68,63,43,17,8,21,False,True
66,80,2.0,6.0,172,14,3,3,0.0,CM,54,62,75,56,59,60,9,21,True,False
58,80,650.0,5.0,177,41,3,3,1.9,CM,51,61,64,54,54,48,9,19,False,True
63,79,1.1,500.0,188,22,2,1,3.1,GK,11,12,37,35,17,12,62,20,False,True
60,66,300.0,500.0,183,22,2,1,480.0,GK,14,15,43,37,23,9,61,26,False,True
58,75,525.0,500.0,173,37,3,4,1.1,RM,42,51,81,43,42,23,12,19,True,False
70,81,3.2,4.0,185,39,3,2,4.6,CB,45,50,66,61,51,68,11,21,False,True
52,61,170.0,500.0,178,43,3,2,264.0,CDM,44,47,58,57,45,47,13,24,True,False
61,73,800.0,1.0,182,16,3,3,1.3,CAM,48,59,65,48,48,37,9,22,False,True
65,77,1.7,5.0,193,40,3,2,0.0,ST,56,48,62,69,49,19,10,21,False,True
66,73,1.6,3.0,177,38,3,2,2.7,CDM,51,52,55,63,57,64,11,23,False,True
68,76,2.7,6.0,177,26,3,3,4.6,LW,62,63,70,63,53,32,11,23,False,True
56,76,400.0,500.0,185,77,4,2,980.0,ST,50,42,62,57,39,19,10,19,False,True
59,72,525.0,500.0,185,29,4,4,1.1,RM,47,51,69,54,39,20,11,20,False,True
59,70,500.0,2.0,174,14,3,3,825.0,CAM,53,51,78,61,50,19,10,22,False,True
60,77,600.0,500.0,179,29,3,2,1.7,LB,52,52,63,54,57,59,11,21,True,False
66,79,1.9,3.0,198,23,3,2,3.6,CB,43,47,63,57,50,64,11,21,False,True
68,76,2.6,1.0,179,4,2,2,4.2,RB,47,47,76,50,51,63,8,23,False,True
61,70,700.0,1.0,177,2,3,2,1.4,LB,46,49,67,58,52,57,12,23,True,False
62,69,750.0,750.0,187,2,2,2,1.1,LWB,48,49,71,56,47,57,10,25,True,False
57,79,500.0,500.0,181,74,3,2,1.5,CDM,48,56,68,56,49,53,9,18,False,True
54,74,275.0,500.0,168,24,2,2,674.0,LB,38,41,76,48,41,47,9,18,True,False
57,76,400.0,2.0,183,48,3,2,1.0,CB,40,40,55,52,44,57,12,20,False,True
62,66,575.0,2.0,192,27,2,2,963.0,ST,54,41,60,66,49,24,10,24,False,True
66,80,1.9,1.0,183,26,3,3,5.2,RB,48,51,74,55,53,62,12,20,False,True
62,80,950.0,500.0,191,22,4,2,2.3,CB,40,39,57,56,45,62,8,19,False,True
60,73,575.0,500.0,172,28,3,3,1.3,LM,50,55,70,51,50,33,11,20,False,True
66,79,1.9,2.0,186,5,3,3,5.2,LWB,51,59,63,59,54,63,12,21,True,False
55,65,275.0,750.0,180,28,3,2,536.0,RM,47,52,62,50,46,40,8,23,False,True
69,78,3.1,7.0,185,28,4,4,5.0,RW,58,66,73,67,59,43,12,22,False,True
73,81,7.0,15.0,181,39,3,2,0.0,CM,59,63,64,66,64,72,10,23,True,False
63,74,1.1,2.0,177,28,3,3,2.0,RM,55,56,72,57,54,35,11,22,False,True
61,66,450.0,750.0,178,14,3,3,664.0,CDM,49,49,61,52,48,59,11,23,False,True
66,79,1.9,500.0,178,33,2,2,5.3,CB,39,38,62,54,46,70,9,20,False,True
70,78,3.3,6.0,192,38,3,2,5.9,CDM,50,53,52,61,53,70,11,21,False,True
56,62,230.0,500.0,175,29,3,2,357.0,LM,47,49,70,58,43,14,7,24,True,False
67,79,2.5,5.0,165,11,3,4,4.3,LM,59,62,71,52,50,30,10,21,False,True
68,76,2.6,5.0,174,35,3,2,4.4,RB,50,53,68,60,59,66,11,23,False,True
69,80,2.9,10.0,187,22,3,2,5.5,LWB,60,63,60,58,57,67,12,21,True,False
66,73,1.8,3.0,185,36,3,3,4.1,ST,63,63,71,66,61,30,10,23,True,False
52,69,200.0,850.0,183,27,2,2,475.0,RW,47,43,64,54,42,22,10,19,False,True
60,69,525.0,500.0,186,22,3,2,761.0,CB,36,37,67,56,41,62,12,22,False,True
70,74,2.3,27.0,186,22,1,2,4.5,CM,54,59,70,71,64,73,10,25,True,False
58,75,525.0,8.0,180,93,3,2,1.3,CM,50,56,66,53,54,52,9,20,False,True
63,75,1.2,4.0,188,35,4,3,1.8,CM,58,62,67,65,62,63,11,21,False,True
68,76,2.7,10.0,190,13,3,3,0.0,ST,62,60,70,62,50,21,12,22,False,True
66,72,1.4,4.0,192,26,3,2,2.5,ST,57,50,66,66,52,29,11,24,False,True
70,77,3.1,12.0,183,18,2,2,6.5,LB,51,60,73,64,60,66,9,23,True,False
65,78,1.6,3.0,193,27,3,2,3.1,CB,52,53,59,61,52,65,11,20,True,False
62,77,900.0,4.0,179,33,3,2,2.3,RWB,49,55,65,58,55,57,11,20,False,True
69,75,2.2,5.0,177,34,4,4,3.6,LM,58,70,78,62,60,51,10,22,True,False
59,72,525.0,800.0,173,15,2,2,1.2,RWB,42,41,70,52,44,57,11,22,False,True
62,72,775.0,500.0,180,12,2,1,1.2,GK,13,15,35,38,22,13,62,24,False,True
69,79,3.0,500.0,176,15,3,3,7.2,RB,48,56,74,56,60,66,10,23,False,True
69,79,3.0,3.0,178,5,3,3,5.1,CDM,45,55,66,64,58,67,11,22,False,True
68,74,1.9,5.0,179,16,3,3,3.2,ST,67,62,65,66,52,31,11,24,False,True
59,64,275.0,2.0,194,28,2,1,461.0,GK,11,13,31,37,18,11,61,26,False,True
62,66,500.0,700.0,191,2,3,2,663.0,CB,47,42,56,55,42,61,11,26,False,True
61,72,725.0,5.0,178,20,3,2,1.5,ST,52,45,72,59,50,20,12,21,False,True
59,67,500.0,2.0,183,16,3,2,975.0,ST,49,46,64,61,48,19,12,22,False,True
62,69,775.0,2.0,175,25,3,3,1.1,RB,47,53,73,57,52,56,8,22,False,True
66,75,1.9,6.0,185,39,4,3,4.4,ST,57,53,59,64,45,14,11,22,False,True
60,73,600.0,600.0,180,99,3,2,1.3,ST,56,51,61,57,50,39,11,22,False,True
72,82,4.7,4.0,186,13,3,2,10.8,CB,53,56,63,59,57,72,12,21,False,True
72,80,4.9,600.0,186,4,2,2,11.8,CB,46,44,66,60,56,75,12,23,False,True
54,66,230.0,1.0,189,13,3,1,0.0,GK,14,13,30,33,20,11,54,22,False,True
63,72,1.0,3.0,170,34,3,3,0.0,RB,44,54,77,56,50,60,8,23,False,True
72,79,4.5,15.0,185,21,4,3,10.4,LWB,56,56,66,53,58,71,11,25,False,True
63,68,750.0,3.0,168,42,3,3,1.3,LW,51,54,82,51,49,53,10,23,False,True
63,78,1.1,3.0,176,15,3,2,0.0,CDM,51,54,72,64,53,61,10,21,False,True
66,76,1.8,2.0,191,12,3,2,2.6,RB,46,45,60,58,51,63,8,22,False,True
58,67,450.0,2.0,197,29,5,3,0.0,ST,53,50,57,64,50,34,7,23,False,True
52,68,190.0,500.0,182,33,3,2,404.0,RWB,37,38,63,47,40,52,11,20,False,True
48,64,120.0,650.0,182,34,3,2,255.0,CM,38,50,60,46,45,45,10,20,False,True
57,72,375.0,500.0,173,19,3,2,778.0,CM,45,56,67,56,52,46,12,19,False,True
53,73,250.0,1.0,186,36,3,2,663.0,CDM,40,44,61,54,48,50,12,19,False,True
64,78,1.4,5.0,175,30,3,3,3.3,RW,59,60,66,49,50,35,12,21,True,False
56,76,375.0,500.0,173,32,2,3,919.0,RM,44,52,60,52,50,46,10,19,True,False
59,70,500.0,650.0,188,27,2,3,875.0,CAM,55,60,60,61,52,33,11,22,True,False
66,79,1.9,2.0,180,38,3,3,3.6,LB,54,58,77,71,57,60,6,21,True,False
66,78,2.0,3.0,175,30,3,3,3.8,CAM,54,59,74,56,53,41,11,20,False,True
60,75,550.0,650.0,181,34,3,2,1.2,RB,46,52,68,59,51,56,10,19,False,True
70,79,3.5,23.0,180,17,3,3,0.0,LM,62,67,78,64,56,43,11,22,False,True
62,68,575.0,1.0,180,30,2,2,1.1,RB,48,51,67,53,49,58,11,21,False,True
64,72,1.3,6.0,168,7,3,3,0.0,LM,53,54,76,55,51,31,11,22,False,True
54,65,230.0,1.0,177,27,3,3,449.0,CAM,44,53,68,50,45,30,10,20,False,True
53,64,190.0,700.0,185,32,3,2,371.0,LWB,46,47,70,55,46,45,12,21,True,False
52,62,150.0,500.0,188,31,3,1,293.0,GK,15,16,39,34,17,11,52,21,False,True
64,71,1.1,3.0,188,3,2,2,2.1,LB,49,53,67,59,51,57,9,22,True,False
53,64,170.0,900.0,185,32,1,1,332.0,GK,12,13,35,34,20,11,54,21,True,False
61,76,775.0,4.0,172,37,3,3,2.1,LM,53,60,64,43,43,24,9,21,True,False
67,79,2.5,4.0,176,20,4,3,4.3,LM,62,60,68,64,57,26,9,21,False,True
58,72,475.0,800.0,173,14,2,2,1.1,CM,47,53,71,57,55,53,9,20,False,True
63,80,1.2,3.0,179,29,3,3,3.3,RM,52,57,59,54,53,32,9,20,False,True
63,73,1.1,2.0,175,28,5,3,1.9,LM,56,55,70,60,53,28,11,22,False,True
58,67,425.0,1.0,180,40,2,2,829.0,RB,44,43,62,52,48,58,9,20,False,True
72,75,2.8,8.0,185,34,3,2,5.3,CB,43,49,71,56,52,75,12,27,False,True
71,76,2.8,3.0,172,10,4,3,4.7,LW,61,64,81,57,56,26,10,25,False,True
58,72,425.0,4.0,194,42,2,1,1.1,GK,23,22,33,38,28,19,59,22,False,True
63,74,1.0,5.0,180,26,2,2,1.5,CB,38,38,70,51,44,63,12,23,True,False
62,74,925.0,8.0,180,30,3,2,1.9,RB,46,53,70,59,49,56,11,22,False,True
70,75,2.2,17.0,187,4,2,2,0.0,CB,46,43,61,62,52,71,11,23,True,False
65,72,1.4,3.0,171,6,2,2,2.3,CM,50,55,77,67,60,63,11,23,False,True
72,80,5.5,18.0,177,11,3,2,10.5,ST,69,64,71,73,59,32,12,22,False,True
73,83,6.0,4.0,194,31,3,1,13.8,GK,12,17,37,37,24,10,72,22,False,True
58,69,400.0,2.0,186,35,2,2,780.0,CB,39,37,60,58,46,56,9,20,False,True
68,79,2.7,6.0,197,99,3,2,4.6,ST,59,55,60,72,52,26,11,23,False,True
69,81,3.2,4.0,187,3,3,2,7.4,CB,45,45,43,56,55,70,10,22,False,True
65,77,1.7,20.0,173,33,3,3,3.8,CAM,49,61,66,59,54,37,10,22,True,False
61,66,500.0,4.0,191,77,3,2,788.0,ST,56,45,66,65,50,20,8,24,False,True
58,72,425.0,5.0,196,43,2,1,1.1,GK,12,15,32,34,18,10,58,22,False,True
65,73,1.5,9.0,175,15,3,2,0.0,LB,54,59,69,65,58,62,13,21,True,False
64,74,1.1,1.0,194,91,2,1,2.4,GK,11,13,34,34,18,11,64,21,False,True
71,80,3.9,13.0,188,66,3,2,7.8,CB,45,49,64,57,55,73,10,23,False,True
66,76,1.6,3.0,183,34,3,1,3.7,GK,13,16,49,42,26,11,65,22,False,True
66,78,1.9,3.0,183,20,3,2,0.0,LB,57,63,71,62,56,61,12,21,True,False
68,78,2.5,1.0,192,42,2,2,4.0,CB,45,43,49,56,48,70,9,22,False,True
65,81,1.8,2.0,171,73,5,31,4.9,ST,61,64,78,59,49,23,12,20,False,True
67,79,2.3,2.0,180,6,2,2,4.0,CB,42,38,61,56,47,67,12,22,False,True
67,75,2.3,6.0,185,27,3,2,5.3,CM,54,54,63,70,63,65,11,23,False,True
65,76,1.4,6.0,201,5,2,2,0.0,CB,42,36,51,56,46,65,8,21,False,True
66,79,1.9,5.0,182,24,3,2,0.0,CB,48,53,65,56,50,68,8,20,True,False
68,68,1.3,6.0,181,30,4,3,2.7,ST,63,56,72,71,53,18,12,28,False,True
61,73,775.0,4.0,179,42,2,3,1.6,LM,51,56,75,52,47,30,11,21,True,False
70,80,3.2,3.0,184,4,3,2,6.4,CB,49,52,61,58,57,70,8,21,False,True
63,72,1.1,2.0,185,25,3,3,2.1,CM,54,57,74,66,58,58,12,23,False,True
59,77,575.0,800.0,179,16,3,2,1.1,CM,47,57,66,50,55,57,10,19,False,True
64,76,1.4,2.0,188,30,4,3,2.9,CAM,60,64,68,64,53,37,9,21,False,True
73,75,3.2,850.0,186,6,2,2,7.3,CB,57,57,67,65,64,73,10,28,True,False
67,74,2.1,500.0,190,15,4,2,5.0,ST,62,50,65,66,52,25,8,25,False,True
66,77,1.8,5.0,193,20,3,2,0.0,CB,44,44,59,60,47,66,10,21,False,True
61,69,725.0,4.0,187,9,4,2,0.0,ST,58,55,59,57,46,20,11,20,False,True
55,66,240.0,2.0,185,25,2,1,504.0,GK,12,15,36,35,20,12,55,22,False,True
70,81,3.4,8.0,178,7,2,3,0.0,LM,61,67,74,59,50,21,11,20,True,False
60,71,525.0,800.0,175,27,2,2,840.0,LB,40,40,66,45,48,59,12,22,True,False
61,70,725.0,700.0,183,25,2,2,1.2,CM,55,56,66,59,58,61,10,22,False,True
70,83,3.6,5.0,181,6,3,2,7.5,CDM,61,67,69,69,67,64,10,21,True,False
70,72,2.0,500.0,169,10,3,4,4.5,CAM,64,71,76,58,59,38,11,27,False,True
67,74,2.1,4.0,184,11,4,2,3.7,ST,55,53,72,69,49,18,10,25,False,True
55,69,300.0,850.0,181,18,2,2,638.0,RB,40,47,64,50,44,51,10,21,False,True
60,76,600.0,6.0,185,43,3,2,1.5,CB,41,36,55,54,46,65,10,21,False,True
60,70,550.0,6.0,173,17,3,3,0.0,CM,54,59,65,57,54,53,12,21,False,True
69,73,1.9,4.0,173,16,2,2,3.1,CDM,59,64,73,62,64,67,11,23,False,True
55,56,150.0,500.0,178,18,3,3,214.0,LM,46,47,68,56,47,41,10,27,False,True
63,79,1.2,3.0,177,38,2,3,0.0,CM,52,61,74,63,62,57,10,20,False,True
61,78,825.0,3.0,172,26,2,3,2.1,CM,51,57,70,56,58,52,10,20,False,True
71,73,1.6,500.0,190,31,3,1,3.6,GK,22,34,54,53,39,23,72,30,False,True
64,76,1.4,2.0,168,20,4,3,2.5,LM,62,64,73,60,51,30,11,22,False,True
68,75,2.5,4.0,182,10,3,3,4.4,RM,64,57,75,71,52,19,11,24,False,True
70,75,2.3,600.0,176,19,3,2,5.2,RB,52,59,73,63,58,68,11,23,False,True
68,80,2.8,5.0,188,33,3,3,4.8,LB,48,57,66,68,57,68,9,21,True,False
64,80,1.4,950.0,184,20,3,2,3.4,CB,43,45,61,51,49,63,10,20,False,True
65,68,875.0,2.0,175,26,2,2,1.2,RWB,49,48,75,61,52,62,9,26,False,True
66,76,1.8,12.0,188,4,3,2,0.0,CDM,51,57,58,67,62,61,10,23,True,False
52,64,180.0,900.0,182,97,2,2,279.0,CDM,38,38,67,56,41,55,11,22,False,True
70,71,1.9,14.0,176,18,2,3,3.9,RM,60,61,78,56,52,32,10,27,False,True
70,77,3.1,9.0,172,22,3,4,7.4,LWB,62,69,77,65,63,63,12,23,True,False
65,73,1.6,1.0,176,15,3,2,2.5,CM,57,60,70,66,57,64,11,22,False,True
62,69,800.0,4.0,181,39,3,2,1.5,LM,65,62,65,56,54,32,9,21,False,True
70,76,2.3,9.0,173,36,3,2,5.1,CB,56,53,66,52,59,74,11,23,False,True
52,60,180.0,1.0,180,34,2,2,279.0,ST,46,47,68,56,42,12,11,22,False,True
71,79,4.2,21.0,183,14,3,3,8.8,LM,65,68,70,69,51,28,9,23,True,False
61,75,800.0,1.0,168,12,4,3,1.9,RM,52,54,81,55,55,54,10,21,False,True
71,76,2.6,7.0,175,21,3,3,4.1,RWB,57,65,77,70,64,66,12,24,False,True
67,80,2.4,3.0,179,19,3,3,5.1,RM,58,65,72,62,55,39,9,20,True,False
66,76,1.9,6.0,163,23,2,4,2.9,RW,49,61,80,58,49,25,10,21,True,False
66,66,700.0,4.0,188,3,2,2,945.0,CB,39,39,66,62,49,65,13,31,True,False
63,70,950.0,700.0,180,29,3,2,1.7,CM,59,62,69,64,60,56,12,24,True,False
67,77,2.3,12.0,182,77,5,3,0.0,RW,61,56,76,68,46,23,10,23,False,True
68,81,2.9,19.0,182,6,3,3,0.0,CAM,60,70,72,64,69,64,9,20,False,True
60,72,550.0,3.0,186,27,3,2,990.0,CDM,46,48,62,51,47,62,12,22,False,True
72,80,4.6,7.0,185,32,3,1,0.0,GK,15,17,43,48,22,14,72,23,False,True
64,70,750.0,4.0,188,25,2,1,1.8,GK,14,15,38,37,20,11,64,26,False,True
69,80,2.9,500.0,184,18,2,2,7.0,CB,43,46,64,56,46,75,10,22,False,True
62,70,900.0,500.0,175,27,3,4,2.1,RW,53,53,69,50,47,28,13,22,False,True
68,75,2.5,500.0,179,53,4,4,6.0,LM,57,64,73,63,53,25,10,23,False,True
66,71,1.3,500.0,186,32,3,2,3.0,CM,60,70,63,67,61,60,9,24,True,False
71,72,1.6,550.0,191,77,3,1,0.0,GK,14,15,39,36,23,11,72,29,False,True
58,65,425.0,1.0,193,27,4,2,829.0,ST,51,46,65,64,51,35,11,24,True,False
72,75,2.9,650.0,180,24,3,2,6.6,RB,54,55,77,51,58,69,11,26,False,True
64,72,1.3,2.0,191,23,2,2,2.3,ST,61,51,59,63,57,27,10,24,False,True
71,79,3.9,22.0,190,15,3,2,0.0,CB,49,53,62,63,59,70,9,23,True,False
62,76,950.0,1.0,178,32,3,2,2.1,CM,52,62,68,61,55,57,9,21,False,True
67,75,2.3,4.0,170,21,3,3,3.8,RM,51,59,77,63,61,61,11,24,False,True
61,78,800.0,8.0,186,35,3,2,2.1,CB,48,44,56,50,46,63,10,20,False,True
56,72,375.0,6.0,173,49,3,3,947.0,LM,48,50,72,52,47,23,14,20,False,True
61,73,775.0,6.0,187,21,4,2,0.0,ST,55,49,66,62,50,20,10,21,False,True
59,61,275.0,4.0,183,22,3,2,529.0,RB,47,48,64,57,49,55,12,22,False,True
56,62,220.0,2.0,184,15,2,2,0.0,ST,52,51,62,59,47,21,11,21,False,True
63,64,575.0,2.0,186,37,5,3,963.0,RM,58,61,68,69,56,36,9,26,False,True
63,74,1.0,3.0,174,26,3,2,2.3,LB,47,51,67,48,52,60,10,22,True,False
65,72,1.5,6.0,188,29,3,2,2.3,ST,59,53,70,67,55,20,12,24,False,True
65,74,1.5,2.0,174,2,3,2,2.7,RB,47,57,74,58,59,60,10,23,False,True
68,80,2.8,1.0,188,8,5,2,5.0,CDM,56,65,66,66,61,65,9,22,False,True
70,76,2.4,12.0,186,14,3,2,4.6,CDM,57,59,65,64,62,67,10,23,False,True
66,77,1.8,4.0,176,15,3,3,3.1,LM,55,62,76,63,55,28,7,20,False,True
67,78,2.2,500.0,171,22,3,3,5.3,CDM,46,62,69,63,56,64,12,23,False,True
75,82,9.5,550.0,185,1,2,1,22.8,GK,16,14,45,43,21,12,73,23,False,True
65,77,1.7,5.0,186,27,4,2,3.6,ST,53,50,71,68,50,15,10,21,True,False
65,70,1.1,500.0,167,8,3,4,2.4,CAM,50,63,66,62,59,63,10,23,False,True
64,73,1.2,500.0,178,13,3,3,2.8,LB,51,58,65,57,55,62,11,20,True,False
70,74,2.1,11.0,190,3,3,2,3.5,CDM,58,57,61,71,62,67,10,24,False,True
65,79,1.6,700.0,186,32,2,2,3.5,CB,49,50,60,64,53,65,9,21,False,True
58,67,425.0,1.0,185,34,3,2,723.0,CDM,43,44,55,59,46,60,10,25,False,True
63,78,1.1,4.0,177,30,4,2,2.8,CDM,48,50,67,53,52,62,13,20,True,False
62,62,425.0,1.0,185,26,3,2,531.0,CM,57,63,68,63,56,45,10,28,False,True
60,71,525.0,750.0,187,3,3,2,0.0,CB,39,43,60,54,42,59,10,23,False,True
65,77,1.6,2.0,188,18,2,3,2.6,LB,53,56,75,62,57,57,11,22,True,False
64,77,1.4,1.0,178,7,2,3,2.6,CM,52,56,74,62,61,55,12,21,False,True
61,75,775.0,2.0,176,34,3,2,1.6,ST,53,51,62,58,52,19,9,20,False,True
66,79,2.1,6.0,187,25,3,3,5.1,RM,59,60,64,55,50,31,9,21,False,True
60,78,625.0,600.0,172,19,2,3,1.2,LW,49,54,69,56,51,34,9,20,False,True
64,74,1.2,10.0,185,25,2,2,0.0,CB,43,44,56,58,49,62,11,20,False,True
70,80,3.6,13.0,180,24,4,2,7.2,ST,64,58,73,72,58,24,10,23,False,True
